row_id,mean_anomaly_score,score_isolation_forest,label_isolation_forest,score_lof,label_lof,score_pca,label_pca,score_ecod,label_ecod,score_copod,label_copod,score_hbos,label_hbos,score_ocsvm,label_ocsvm,score_autoencoder,label_autoencoder,score_vae,label_vae,anomaly_vote_count
218,0.21205627116710396,0.4008820079685317,1,0.038912780582904816,0,0.06455195701372905,0,0.26866842458775786,0,0.24559429884456524,1,0.1976574655733354,0,0.02663506357509473,0,0.36056414246559143,1,0.30504029989242554,0,3
219,0.2268755431719123,0.5410697212843971,1,0.024118855595588684,0,0.2510483119748979,1,0.6710658930637032,1,0.27116848559372286,1,0.18819025032830505,0,0.022100395561017457,0,0.038186073303222656,0,0.03493190184235573,0,4
223,0.169328902536232,0.20770633388122073,0,0.020064182579517365,0,0.054140174172712774,0,0.20188883745943628,0,0.21196765998343065,0,0.14057392783705705,0,0.00818136958361157,0,0.316774845123291,1,0.36266279220581055,1,2
231,0.2293326168461629,0.3958890878102245,1,0.04100858420133591,0,0.07305312363027593,0,0.35868490074626747,1,0.22169858870163195,1,0.16223919414104085,0,0.016968835659836125,0,0.3812694549560547,1,0.41318178176879883,1,5
233,0.1608709162022352,0.1560727462759564,0,0.020897425711154938,0,0.04609881034947465,0,0.19457199256599225,0,0.16871065068835875,0,0.14057392783705705,0,0.008818385446322146,0,0.3364443778991699,1,0.37564992904663086,1,2
238,0.1625315005531275,0.16134969028299465,0,0.03507039695978165,0,0.03599594665919924,0,0.2082811702915666,0,0.21827926823588678,1,0.04901936624890048,0,0.014300329187391731,0,0.3484835624694824,1,0.39200377464294434,1,3
240,0.2038504760418639,0.3746306467958808,1,0.019107237458229065,0,0.12995504333835473,0,0.36778192489152706,1,0.27718460502297165,1,0.3306002683053311,1,0.011120733872708326,0,0.1382894515991211,0,0.18598437309265137,0,4
263,0.1943497892607353,0.37743480988669154,1,0.0032818540930747986,0,0.07882052883226712,0,0.2598804604511025,0,0.26805626866894317,1,0.25373741710116504,1,0.0058311408297156385,0,0.26068273186683655,0,0.2414228916168213,0,3
269,0.2243606391886398,0.18805394747005308,0,0.02791506052017212,0,0.04870645698496401,0,0.21153694523249658,0,0.18546136409211492,0,0.14057392783705705,0,0.011707256188341952,0,0.3512082099914551,1,0.8540825843811035,1,2
281,0.14795658289977634,0.4182764145596214,1,0.029521889984607697,0,0.08593476888402102,0,0.33773626734591594,1,0.20905271576319995,0,0.15790074871637638,0,0.020637328703112513,0,0.04245221987366676,0,0.03009689226746559,0,2
293,0.17165972454654116,0.45138897419272306,1,0.03098473697900772,0,0.09869350679980102,0,0.3612486437647602,1,0.16960403725433518,0,0.1638243952080947,0,0.018036896611506044,0,0.10248756408691406,0,0.14866876602172852,0,2
314,0.14435765402594924,0.27277545296604366,0,0.0066642239689826965,0,0.18942135996652543,1,0.30492262097907047,1,0.19912613534839002,0,0.1771716711727649,0,0.0153956779691371,0,0.05689740180969238,0,0.07684434205293655,0,2
316,0.13395310838861266,0.08296481742000789,0,0.027055509388446808,0,0.018526247297622464,0,0.14880234833653713,0,0.12153781763527972,0,0.061503280063532687,0,0.0112907461886069,0,0.34804630279541016,1,0.3858509063720703,1,2
325,0.14629148208938664,0.3069261456273812,0,0.0008300989866256714,0,0.19052435841178084,1,0.3325995432128796,1,0.1161011759318562,0,0.18819025032830505,0,0.008148393147673084,0,0.1029059886932373,0,0.07039738446474075,0,2
327,0.15754828357390335,0.4029392678297348,1,0.002060540020465851,0,0.2231903762894099,1,0.2994723031132581,1,0.11986510431890984,0,0.18819025032830505,0,0.006532250757581165,0,0.10669708251953125,0,0.06898737698793411,0,3
339,0.19559961495348205,0.3901150773394252,1,0.00651869922876358,0,0.21836923296965605,1,0.3934883386066888,1,0.24243119137725844,1,0.1771716711727649,0,0.015514693567186209,0,0.06181693077087402,0,0.2549706995487213,0,4
341,0.15137796233078527,0.3481982525049789,1,0.020483016967773438,0,0.07687985335205505,0,0.2973059563563384,1,0.14253844989918893,0,0.1638243952080947,0,0.011517755479836822,0,0.12767601013183594,0,0.17397797107696533,0,2
350,0.2346449110783839,0.3176383680352254,1,0.07201094925403595,0,0.04991008538686216,0,0.347267358629739,1,0.25627638665143904,1,0.27048353084545124,1,0.029766783903190566,0,0.4232606887817383,1,0.34519004821777344,1,6
363,0.14007030058510894,0.1251328256012064,0,0.02340974658727646,0,0.022650798218821835,0,0.16097005378302534,0,0.17156561279427726,0,0.04901936624890048,0,0.009617080581666831,0,0.32721996307373047,1,0.3710472583770752,1,2
368,0.226194399941077,0.4590814165947954,1,0.058879122138023376,0,0.05420749907366176,0,0.26512356692716527,0,0.27323869876037793,1,0.15761983106383637,0,0.03647476579607983,0,0.3885754942893982,1,0.342549204826355,1,4
370,0.24057557653421796,0.4992302449355376,1,0.05186259746551514,0,0.06856272737369501,0,0.3032349954713418,1,0.31129837957448614,1,0.19382207753848502,0,0.032982816341708195,0,0.3699909746646881,1,0.3341953754425049,1,5
371,0.1513635199885549,0.45883211692213194,1,0.01599893718957901,0,0.06562163411714914,0,0.3569383004121324,1,0.13592661039947954,0,0.1822317459285414,0,0.016736510700647668,0,0.067231185734272,0,0.06275463849306107,0,2
376,0.15369839276036934,0.12693579412132655,0,0.04082980006933212,0,0.021081172637256895,0,0.1536737564068477,0,0.15592058376370585,0,0.08827822491372596,0,0.0168776062056651,0,0.37087392807006836,1,0.4088146686553955,1,2
388,0.17593617875309167,0.24055848246831796,0,0.004359088838100433,0,0.09370213112234538,0,0.25340631090603327,0,0.22680198900168036,1,0.1455025089841692,0,0.0024979218590340225,0,0.28691959381103516,0,0.3296775817871094,1,2
398,0.18242780402864867,0.21947031905462702,0,0.01951231062412262,0,0.07883395159354467,0,0.24642055756778478,0,0.21990445416155235,1,0.1455025089841692,0,0.008326777887760052,0,0.33169078826904297,1,0.3721885681152344,1,3
409,0.1667746448383406,0.34987979312544926,1,0.016829632222652435,0,0.03814465356971992,0,0.22320957671763558,0,0.17719728592272158,0,0.08904358265805867,0,0.015109448756699497,0,0.30872777104377747,1,0.28283005952835083,0,2
420,0.20800550232243675,0.4428407755838884,1,0.03021368384361267,0,0.04750547148089958,0,0.2608200280353044,0,0.21437248645526785,0,0.208923727125918,0,0.02251418342380807,0,0.33823731541633606,1,0.30662184953689575,0,2
427,0.23951597879495568,0.5956270183699709,1,0.02793039381504059,0,0.20384811803768788,1,0.4685477799966444,1,0.29623827008292586,1,0.21844672473446303,1,0.00011286817636281532,0,0.17681264877319336,0,0.16807998716831207,0,5
434,0.17660233899205904,0.21407140221252444,0,0.0335858017206192,0,0.053434550388127236,0,0.18621914630780131,0,0.19649585108621798,0,0.14057392783705705,0,0.013897154289391958,0,0.3551788330078125,1,0.3959643840789795,1,2
446,0.13779597854924136,0.14576898936068947,0,0.03224751353263855,0,0.015339359473882014,0,0.15982746958078822,0,0.13440489350080873,0,0.04901936624890048,0,0.013459002454021976,0,0.3618450164794922,1,0.3282521963119507,1,2
456,0.20743830766106655,0.38651660137016136,1,0.03204614669084549,0,0.0668057335587575,0,0.25246738008337605,0,0.26111827759522094,1,0.1976574655733354,0,0.023392008882666095,0,0.3379334509372711,1,0.3090077042579651,0,3
462,0.1558563586926924,0.3414226012193581,1,0.00014399737119674683,0,0.21027665113260413,1,0.25963294487689165,0,0.24586690354347768,1,0.1771716711727649,0,0.008580034246288594,0,0.07924747467041016,0,0.08036495000123978,0,3
464,0.17350806553337564,0.3809409600432393,1,0.10280279815196991,0,0.11652052213940808,0,0.414328276036282,1,0.1520036541311802,0,0.26225795998801466,1,0.059004401442244545,0,0.015230655670166016,0,0.05848336219787598,0,3
469,0.19457571414682798,0.2776872461023896,0,0.022335611283779144,0,0.08541532981286251,0,0.27740384035784604,0,0.28652903342790664,1,0.1455025089841692,0,0.009128730612996766,0,0.32001304626464844,1,0.3271660804748535,1,3
470,0.14862269503810044,0.30674206510489826,0,0.02600245177745819,0,0.12005068942626265,0,0.32560529402545846,1,0.21762140606197838,1,0.14708771005122304,0,0.015720639681452736,0,0.11923503875732422,0,0.059538960456848145,0,2
473,0.15509636505717528,0.13799666700765983,0,0.03929232805967331,0,0.02578312682054476,0,0.18320068225524425,0,0.15550175755104603,0,0.061503280063532687,0,0.016227739884195947,0,0.36972761154174805,1,0.4066340923309326,1,2
481,0.21367516893567606,0.46640811340667265,1,0.04471701383590698,0,0.0517493140586536,0,0.26366785935799986,0,0.23958768619420878,1,0.14019567653994558,0,0.029485848339724143,0,0.36163201928138733,1,0.3256329894065857,1,4
484,0.13595461068882572,0.10098089828726142,0,0.031384170055389404,0,0.027060775626745123,0,0.13752046405193438,0,0.14841215255523324,0,0.04901936624890048,0,0.013021185471989794,0,0.35304832458496094,1,0.3631441593170166,1,2
495,0.17790275691981566,0.4242162383961971,1,0.009082138538360596,0,0.18056501521764945,1,0.329715591738925,1,0.18769581847394035,0,0.21844672473446303,1,0.0025127511354935397,0,0.12714815139770508,0,0.121742382645607,0,4
503,0.12884195496385836,0.11840398439948305,0,0.016812965273857117,0,0.01959452709838652,0,0.135147981988799,0,0.14606963101235867,0,0.04901936624890048,0,0.006856504528184574,0,0.31162261962890625,1,0.3560500144958496,1,2
523,0.1833625293423504,0.36060626947311014,1,0.02967344969511032,0,0.04297835609797739,0,0.2176464202897147,0,0.19409883492493063,0,0.14019567653994558,0,0.022257197259263038,0,0.3369167149066925,1,0.3058898448944092,0,2
526,0.16962087503723602,0.3366806223134743,1,0.02498709410429001,0,0.038800616315353996,0,0.1683949671254416,0,0.1780188012138251,0,0.15761983106383637,0,0.019834800935490424,0,0.3265649378299713,1,0.27568620443344116,0,2
527,0.2510376521589057,0.4775011510165545,1,0.061684466898441315,0,0.07640582137896963,0,0.3430461957682902,1,0.35025956002909475,1,0.1976574655733354,0,0.037774042597252935,0,0.39052313566207886,1,0.32448703050613403,1,5
532,0.1714848287389408,0.3261187655114408,1,0.009756691753864288,0,0.1929609963335725,1,0.27377980510671973,0,0.28131194365260426,1,0.20742814557892264,0,0.002110211847643183,0,0.12568068504333496,0,0.12421621382236481,0,3
549,0.16066279852999749,0.38738408045550926,1,0.0011464878916740417,0,0.23214301463885756,1,0.34009048420158955,1,0.12654194662409646,0,0.18819025032830505,0,0.010880697444074243,0,0.08246040344238281,0,0.07712782174348831,0,3
551,0.13278243010461654,0.4202928960094718,1,0.0507296621799469,0,0.06302059029941402,0,0.3591411642472512,1,0.13987326258614965,0,0.06437180188089331,0,0.02570079366851761,0,0.03665364161133766,0,0.035258058458566666,0,2
552,0.12913018905359452,0.31486132843275194,1,0.007489889860153198,0,0.07619968986185907,0,0.2878649300480097,1,0.17357964282020702,0,0.15790074871637638,0,0.013379097159749042,0,0.07463467866182327,0,0.05626169592142105,0,2
561,0.15995804979485478,0.3991175193502205,1,3.454089164733887e-05,0,0.1967541611218499,1,0.32280947494162554,1,0.15851305487184175,0,0.18819025032830505,0,0.00866059823998065,0,0.08431243896484375,0,0.08123040944337845,0,3
608,0.18868941073149126,0.46507794938127045,1,0.004290290176868439,0,0.23753304588596208,1,0.4425137155062991,1,0.20288428023036914,0,0.18819025032830505,0,0.01235111152696479,0,0.06708788871765137,0,0.07827616482973099,0,3
611,0.18790137502144083,0.41069978767713056,1,0.019370712339878082,0,0.1870558176583738,1,0.6195448363487372,1,0.2310784590033093,1,0.13234948592377882,0,0.02134641002867645,0,0.045081138610839844,0,0.024585727602243423,0,4
616,0.16190106517823144,0.4046537895931961,1,0.015513621270656586,0,0.1612010982108945,0,0.4464702997536006,1,0.1987793985334867,0,0.13234948592377882,0,0.01889155389981977,0,0.03976726531982422,0,0.039483074098825455,0,2
619,0.12589456909710023,0.3536393382347345,1,0.016669511795043945,0,0.07245261690834019,0,0.28274480393470586,1,0.1466062605946196,0,0.12183359091428303,0,0.0170615537858076,0,0.06084693223237991,0,0.06119651347398758,0,2
638,0.16855674872498458,0.31268034660040667,1,0.00028620660305023193,0,0.09969441568868212,0,0.23766624759356544,0,0.24729326066540003,1,0.0964831427352684,0,0.0003591583571164872,0,0.23607444763183594,0,0.28647351264953613,0,2
657,0.11899943244222719,0.05238327418277877,0,0.020343005657196045,0,0.009039517917352413,0,0.09247095501257965,0,0.09549067241555685,0,0.08827822491372596,0,0.008540303511104097,0,0.33246517181396484,1,0.37198376655578613,1,2
658,0.21511109284783003,0.5795599058304308,1,0.0024975724518299103,0,0.09975886138970391,0,0.31033023365495865,1,0.2867739723757427,1,0.2859272411997542,1,0.0004893446179045822,0,0.2015315592288971,0,0.16913114488124847,0,4
666,0.1845847168379388,0.23433094620155803,0,0.036020636558532715,0,0.03607256670688766,0,0.27447595475666453,0,0.2204367817240523,1,0.12326624366577535,0,0.014673266553833159,0,0.35379886627197266,1,0.36818718910217285,1,3
669,0.1270148787589563,0.08773499756217662,0,0.022340111434459686,0,0.010870049339032156,0,0.12519375025154486,0,0.1118719836470559,0,0.061503280063532687,0,0.009381331305143684,0,0.3377375602722168,1,0.37650084495544434,1,2
697,0.17528310224762647,0.3152025869841294,1,0.02626612037420273,0,0.04370870530414952,0,0.16624760743085681,0,0.17550699139327194,0,0.19382207753848502,0,0.02054914674576383,0,0.33547452092170715,1,0.3007701635360718,0,2
701,0.19032659880787184,0.18390173453393366,0,0.04472760111093521,0,0.027316105348117542,0,0.24520073967457615,0,0.18068629286281387,0,0.2087205672432087,0,0.018564069520821194,0,0.38495826721191406,1,0.41886401176452637,1,2
704,0.16191322850467116,0.3706903646896718,1,0.11450707912445068,0,0.11775994432315545,0,0.38069630911345564,1,0.1483514319826684,0,0.2272699412359654,1,0.06578322710050508,0,0.0,0,0.03216075897216797,0,3
708,0.18524507449449018,0.45162463655846685,1,0.004798769950866699,0,0.21884389289526612,1,0.3838923235182265,1,0.1505819878983813,0,0.21844672473446303,1,0.005514216737354399,0,0.12110543251037598,0,0.1123976856470108,0,4
713,0.20738541005993366,0.4058068919148671,1,0.03284868597984314,0,0.05937281035812522,0,0.2459850083788041,0,0.25471092379857146,1,0.19382207753848502,0,0.023802302460309566,0,0.3398829996585846,1,0.31023699045181274,1,4
717,0.22985391407050132,0.4890540702020137,1,0.058464810252189636,0,0.05420733477247176,0,0.31868288160688696,1,0.2624285064705702,1,0.14019567653994558,0,0.03617231679699533,0,0.39325231313705444,1,0.3162273168563843,1,5
734,0.1524290960532952,0.3419897182044704,1,0.07139457762241364,0,0.10478021539962304,0,0.2718108078375837,0,0.14411404924337165,0,0.27956564415929647,1,0.04096809201839092,0,0.040374755859375,0,0.07686400413513184,0,2
739,0.27896367810092393,0.6500779702290944,1,0.10962782055139542,0,0.08346453501856035,0,0.39603976098135646,1,0.301578421434234,1,0.4368085083635036,1,0.008919962930436466,0,0.27152132987976074,0,0.25263479351997375,0,4
741,0.2351778757350955,0.282120600811061,0,0.0637221485376358,0,0.04002387831033488,0,0.26633564200422544,0,0.2671597362839768,1,0.23549551209340197,1,0.025977143482450143,0,0.39305591583251953,1,0.5427103042602539,1,4
777,0.17983100368525504,0.3711215286045451,1,0.001125570386648178,0,0.0770213797743297,0,0.233662899726306,0,0.2421421133405106,1,0.25373741710116504,1,0.002582167898723019,0,0.23341360688209534,0,0.2036723494529724,0,3
803,0.28281137176762805,0.5536284440730168,1,0.07574165612459183,0,0.16899286142125697,0,0.4120148959157092,1,0.41811330146546133,1,0.48163069361248967,1,0.003804959953765095,0,0.23380303382873535,0,0.1975724995136261,0,4
805,0.2738528831315562,0.548640252746474,1,0.12372245639562607,0,0.09151530201464991,0,0.35165216265602767,1,0.35837663241208706,1,0.42935817565169976,1,0.011442574650565526,0,0.2813906669616699,0,0.2685777246952057,0,4
809,0.16204098242856482,0.4183601798285915,1,0.094143807888031,0,0.1158049093685109,0,0.33941535030507386,1,0.19208241362453227,0,0.1880110825711398,0,0.053854802532983935,0,0.0022721290588378906,0,0.054424166679382324,0,2
811,0.17712603111110473,0.15639685860308292,0,0.04553714394569397,0,0.020855986894942544,0,0.2121761403816627,0,0.1776516154553481,0,0.23549551209340197,1,0.018894901104814274,0,0.38475513458251953,1,0.34237098693847656,1,3
826,0.2504350942282267,0.5544159312187847,1,0.009334824979305267,0,0.10491784323517167,0,0.3550377476473988,1,0.3621123384506307,1,0.30624277327184046,1,0.010482725442085745,0,0.2873190939426422,0,0.2640525698661804,0,4
828,0.18064062115308438,0.3535258215379674,1,0.005685366690158844,0,0.12081335662638387,0,0.3203545456430963,1,0.2601328249300405,1,0.2799957009893768,1,0.004063644698955941,0,0.1804037094116211,0,0.10079061985015869,0,4
829,0.2294193049161476,0.4610340367562261,1,0.0456797257065773,0,0.07292431969898076,0,0.2929256627237403,1,0.30110835263192764,1,0.1976574655733354,0,0.02993496126966806,0,0.36001768708229065,1,0.3034915328025818,0,4
833,0.23245194232708855,0.4305592477587067,1,0.06553881615400314,0,0.09058386614720632,0,0.337695217449357,1,0.28268559769633955,1,0.42935817565169976,1,0.0037733470337346043,0,0.23209762573242188,0,0.21977558732032776,0,4
839,0.17351450093770873,0.30085927023055037,0,0.04603380709886551,0,0.10232221290880772,0,0.2901317644674815,1,0.2974943053840684,1,0.1551556276181325,0,0.000717351922535703,0,0.19924640655517578,0,0.1696697622537613,0,2
841,0.17863055331437383,0.3621971447183436,1,0.0011392682790756226,0,0.07684541053890523,0,0.22994387366749452,0,0.23846612609020262,1,0.25373741710116504,1,0.0021416047314955847,0,0.2285572588443756,0,0.21464687585830688,0,3
845,0.16285448276952652,0.5343010914736468,1,0.009100079536437988,0,0.0737528230027084,0,0.35225037097923056,1,0.16381888940676118,0,0.1822317459285414,0,0.014134769270538985,0,0.06417287141084671,0,0.07192770391702652,0,2
865,0.20723299642205095,0.21000108926212713,0,0.052843719720840454,0,0.04450227221420894,0,0.2676310276680811,0,0.27687963518124614,1,0.19623665342857638,0,0.021546399287611644,0,0.37656593322753906,1,0.41889023780822754,1,3
873,0.2255948943639184,0.45332423535466104,1,0.0422329306602478,0,0.07137020733571486,0,0.2761339582715669,0,0.28451097189271957,1,0.1976574655733354,0,0.02825402352465129,0,0.3545815050601959,1,0.32228875160217285,1,4
875,0.16648817394587548,0.3140343818222817,1,0.00036916881799697876,0,0.09954944594556875,0,0.2409195556044855,0,0.2505054847827512,1,0.0964831427352684,0,0.0004336290143657541,0,0.2387237548828125,0,0.25737500190734863,0,2
885,0.22153024741055383,0.2600758199285168,0,0.07697007060050964,0,0.0510081551026378,0,0.2622865094082284,0,0.2716026093379208,1,0.19623665342857638,0,0.031871257536666045,0,0.419586181640625,1,0.4241349697113037,1,3
886,0.16350575810927637,0.31293213257744135,1,0.02620355784893036,0,0.03381734097527082,0,0.1368738452700551,0,0.14647316009196734,0,0.15761983106383637,0,0.020533016929286232,0,0.33631470799446106,1,0.30078423023223877,0,2
892,0.19725417734450523,0.20699144980048476,0,0.047876015305519104,0,0.035146142329448196,0,0.23861249243229307,0,0.24822755599854318,1,0.19623665342857638,0,0.019580909928851423,0,0.37028074264526367,1,0.4123356342315674,1,3
898,0.21666233787683653,0.5344349283288563,1,0.0011210665106773376,0,0.2827612107898401,1,0.3170388259103174,1,0.2837314320948514,1,0.3782856162820192,1,0.01026505561331484,0,0.07003331184387207,0,0.0722895935177803,0,5
912,0.1752632677099355,0.44152655433156446,1,0.0007261112332344055,0,0.23285646142182648,1,0.3949082365145104,1,0.18791701108490855,0,0.18819025032830505,0,0.009828927249413526,0,0.07889556884765625,0,0.04252028837800026,0,3
935,0.17157629717599585,0.22770176912021867,0,0.026323065161705017,0,0.03058041520892206,0,0.24625032846484804,0,0.19256759835820397,0,0.12326624366577535,0,0.010788804286906572,0,0.3360457420349121,1,0.3506627082824707,1,2
937,0.12151453377107077,0.3910315284986022,1,0.030469290912151337,0,0.05929993522136741,0,0.27996280367364573,1,0.140184462600604,0,0.08663353052471501,0,0.02089300921407389,0,0.036370519548654556,0,0.048785723745822906,0,2
961,0.182604722591802,0.33277679186987963,1,0.03362921625375748,0,0.03937452718382355,0,0.24153336292550498,0,0.1861718084653953,0,0.14019567653994558,0,0.024116604335118957,0,0.35498562455177307,1,0.2906588912010193,0,2
964,0.16049774042406723,0.31620100723974814,1,0.05612334609031677,0,0.09744677668645499,0,0.3145413148157221,1,0.19305636740556598,0,0.27956564415929647,1,0.032031563201055685,0,0.051653385162353516,0,0.10386025905609131,0,3
978,0.17843509854772194,0.4699396180902025,1,0.002121150493621826,0,0.0926446841534303,0,0.26645523602616816,0,0.2563133655024743,1,0.2334218850290788,1,0.0016609564884338195,0,0.1422680765390396,0,0.14109091460704803,0,3
979,0.13844475848817908,0.2536838877165965,0,0.001151151955127716,0,0.1823096545037189,1,0.25696530545383567,0,0.22122490420960328,1,0.1771716711727649,0,0.010273077465624997,0,0.07100558280944824,0,0.07221759110689163,0,2
