timestamp,pod_name,namespace,log_level,message,mean_anomaly_score,anomaly_vote_count
2025-11-12T07:03:30.443Z,nginx-frontend-02,dev,ERROR,2025-11-12T07:03:30.443Z ERROR [nginx-frontend-02] ERROR: request timeout after 2741ms while calling inventory,0.18064062115308438,4
2025-11-11T23:02:38.448Z,payments-08,prod,INFO,2025-11-11T23:02:38.448Z INFO [payments-08] Background job cleanup completed in 17ms,0.17983100368525504,3
2025-11-06T16:22:16.527Z,backend-api-03,staging,INFO,2025-11-06T16:22:16.527Z INFO [backend-api-03] Background job cleanup completed in 273ms,0.1795873904924458,2
2025-11-12T08:36:35.034Z,nginx-frontend-02,prod,INFO,2025-11-12T08:36:35.034Z INFO [nginx-frontend-02] Established connection to upstream cache.internal:9000,0.17863055331437383,3
2025-11-13T08:29:48.735Z,nginx-frontend-01,prod,INFO,2025-11-13T08:29:48.735Z INFO [nginx-frontend-01] Completed 200 DELETE /api/v1/payments in 36ms,0.17843509854772194,3
2025-11-09T15:26:27.680Z,backend-api-09,staging,WARN,2025-11-09T15:26:27.680Z WARN [backend-api-09] Cache hit for key=session:2230; ttl=2070s,0.17790275691981566,4
2025-11-12T03:47:26.377Z,orders-19,dev,ERROR,2025-11-12T03:47:26.377Z ERROR [orders-19] ERROR: OOMKilled - process terminated due to out-of-memory,0.17712603111110473,3
2025-11-09T04:29:42.148Z,orders-14,prod,ERROR,2025-11-09T04:29:42.148Z ERROR [orders-14] ERROR: database deadlock detected; rolling back transaction,0.17660233899205904,2
2025-11-06T15:26:53.416Z,backend-api-08,staging,ERROR,2025-11-06T15:26:53.416Z ERROR [backend-api-08] ERROR: Segmentation fault (core dumped) in worker thread,0.17656021250746606,1
2025-11-08T20:32:09.738Z,auth-service-19,dev,ERROR,"2025-11-08T20:32:09.738Z ERROR [auth-service-19] WARN: latency spike: p95=2135ms, p99=3065ms for endpoint /api/v1/items",0.17593617875309167,2
2025-11-11T07:25:37.747Z,backend-api-02,prod,INFO,2025-11-11T07:25:37.747Z INFO [backend-api-02] Background job report-generator completed in 316ms,0.17528310224762647,2
2025-11-12T20:36:52.917Z,backend-api-08,staging,DEBUG,2025-11-12T20:36:52.917Z DEBUG [backend-api-08] Established connection to upstream db.internal:5432,0.1752632677099355,3
2025-11-12T08:16:11.156Z,nginx-frontend-12,staging,WARN,2025-11-12T08:16:11.156Z WARN [nginx-frontend-12] Cache hit for key=session:7910; ttl=229s,0.17351450093770873,2
2025-11-09T10:10:18.275Z,backend-api-15,dev,ERROR,2025-11-09T10:10:18.275Z ERROR [backend-api-15] ERROR: request timeout after 17173ms while calling payments,0.17350806553337564,3
2025-11-13T00:55:25.775Z,nginx-frontend-16,dev,ERROR,2025-11-13T00:55:25.775Z ERROR [nginx-frontend-16] ERROR: connection refused from auth.internal:6379,0.1734887295437263,1
2025-11-13T04:09:34.446Z,nginx-frontend-06,prod,INFO,"2025-11-13T04:09:34.446Z INFO [nginx-frontend-06] Graceful shutdown initiated, waiting for connections to drain",0.1727773274420899,1
2025-11-09T02:08:13.563Z,nginx-frontend-05,prod,INFO,"2025-11-09T02:08:13.563Z INFO [nginx-frontend-05] Graceful shutdown initiated, waiting for connections to drain",0.17275098135840236,1
2025-11-06T21:24:31.245Z,auth-service-09,staging,INFO,2025-11-06T21:24:31.245Z INFO [auth-service-09] Completed 200 GET /login in 23ms,0.17269539503222983,2
2025-11-08T00:05:33.589Z,nginx-frontend-03,dev,INFO,2025-11-08T00:05:33.589Z INFO [nginx-frontend-03] Loaded config from /etc/config/env.yml,0.17262913111745873,1
2025-11-07T03:51:58.640Z,auth-service-19,prod,INFO,2025-11-07T03:51:58.640Z INFO [auth-service-19] Started request GET /checkout from 10.0.1.32 in 439ms,0.17206771376125624,3
2025-11-08T02:32:45.423Z,orders-16,staging,ERROR,2025-11-08T02:32:45.423Z ERROR [orders-16] ERROR: request timeout after 28265ms while calling db,0.17165972454654116,2
2025-11-13T01:48:44.927Z,orders-02,staging,ERROR,2025-11-13T01:48:44.927Z ERROR [orders-02] ERROR: OOMKilled - process terminated due to out-of-memory,0.17157629717599585,2
2025-11-09T22:48:13.740Z,auth-service-19,staging,WARN,2025-11-09T22:48:13.740Z WARN [auth-service-19] Started request DELETE /metrics from 10.0.4.37 in 366ms,0.1714848287389408,3
2025-11-11T18:39:19.202Z,nginx-frontend-18,dev,INFO,2025-11-11T18:39:19.202Z INFO [nginx-frontend-18] Loaded config from /etc/config/env.yml,0.17073690942573666,1
2025-11-08T03:07:13.786Z,backend-api-09,staging,INFO,2025-11-08T03:07:13.786Z INFO [backend-api-09] Background job report-generator completed in 60ms,0.17058371042908002,1
2025-11-07T06:11:39.790Z,orders-11,prod,INFO,"2025-11-07T06:11:39.790Z INFO [orders-11] Graceful shutdown initiated, waiting for connections to drain",0.1700663799006542,1
2025-11-09T21:28:46.390Z,nginx-frontend-13,staging,INFO,2025-11-09T21:28:46.390Z INFO [nginx-frontend-13] Cache hit for key=session:8975; ttl=209s,0.16962087503723602,2
2025-11-07T16:02:24.005Z,orders-06,staging,ERROR,2025-11-07T16:02:24.005Z ERROR [orders-06] ERROR: database deadlock detected; rolling back transaction,0.169328902536232,2
2025-11-06T03:19:09.271Z,backend-api-08,dev,ERROR,2025-11-06T03:19:09.271Z ERROR [backend-api-08] ERROR: OOMKilled - process terminated due to out-of-memory,0.1688484659496071,1
2025-11-10T19:53:16.986Z,payments-10,staging,ERROR,2025-11-10T19:53:16.986Z ERROR [payments-10] ERROR: connection refused from auth.internal:8080,0.16855674872498458,2
2025-11-09T00:20:00.307Z,nginx-frontend-17,staging,INFO,2025-11-09T00:20:00.307Z INFO [nginx-frontend-17] Loaded config from /etc/config/app.yml,0.1667746448383406,2
2025-11-12T14:18:22.826Z,nginx-frontend-20,staging,ERROR,2025-11-12T14:18:22.826Z ERROR [nginx-frontend-20] ERROR: Segmentation fault (core dumped) in worker thread,0.16648817394587548,2
2025-11-06T14:56:42.429Z,payments-10,dev,DEBUG,2025-11-06T14:56:42.429Z DEBUG [payments-10] Loaded config from /etc/config/db.yml,0.16637895813410516,3
2025-11-11T16:25:30.362Z,auth-service-15,staging,WARN,2025-11-11T16:25:30.362Z WARN [auth-service-15] Loaded config from /etc/config/env.yml,0.1645714657830451,1
2025-11-12T15:30:13.010Z,nginx-frontend-03,prod,INFO,"2025-11-12T15:30:13.010Z INFO [nginx-frontend-03] Graceful shutdown initiated, waiting for connections to drain",0.16350575810927637,2
2025-11-12T09:10:00.336Z,orders-16,staging,INFO,2025-11-12T09:10:00.336Z INFO [orders-16] Started request GET /login from 10.0.3.19 in 238ms,0.16285448276952652,2
2025-11-07T18:32:23.140Z,nginx-frontend-10,staging,ERROR,2025-11-07T18:32:23.140Z ERROR [nginx-frontend-10] ERROR: connection refused from auth.internal:9000,0.1625315005531275,3
2025-11-12T03:29:09.940Z,backend-api-20,staging,ERROR,2025-11-12T03:29:09.940Z ERROR [backend-api-20] ERROR: connection refused from payments.internal:6379,0.16204098242856482,2
2025-11-11T08:17:39.045Z,backend-api-07,dev,ERROR,2025-11-11T08:17:39.045Z ERROR [backend-api-07] ERROR: request timeout after 8964ms while calling payments,0.16191322850467116,3
2025-11-10T15:02:11.003Z,orders-02,staging,DEBUG,2025-11-10T15:02:11.003Z DEBUG [orders-02] Completed 204 POST /api/v1/payments in 23ms,0.16190106517823144,2
2025-11-06T11:07:28.378Z,nginx-frontend-20,dev,INFO,"2025-11-06T11:07:28.378Z INFO [nginx-frontend-20] Health check passed: ready=true, status=200",0.16120259029432826,1
2025-11-07T17:17:40.926Z,auth-service-16,dev,ERROR,2025-11-07T17:17:40.926Z ERROR [auth-service-16] ERROR: connection refused from db.internal:5432,0.1608709162022352,2
2025-11-10T03:14:21.189Z,orders-16,prod,DEBUG,2025-11-10T03:14:21.189Z DEBUG [orders-16] Opening database transaction; connection_id=2161,0.16066279852999749,3
2025-11-13T06:16:27.549Z,backend-api-02,staging,ERROR,2025-11-13T06:16:27.549Z ERROR [backend-api-02] ERROR: 503 Service Unavailable - downstream overloaded,0.16049774042406723,3
2025-11-11T23:36:40.993Z,nginx-frontend-20,dev,ERROR,2025-11-11T23:36:40.993Z ERROR [nginx-frontend-20] ERROR: database deadlock detected; rolling back transaction,0.16019784448953567,1
2025-11-10T04:12:42.360Z,backend-api-09,staging,DEBUG,2025-11-10T04:12:42.360Z DEBUG [backend-api-09] User 52189 authenticated successfully,0.15995804979485478,3
2025-11-06T19:48:16.489Z,orders-03,dev,INFO,2025-11-06T19:48:16.489Z INFO [orders-03] Background job reindex completed in 139ms,0.15902078667645872,1
2025-11-06T02:42:18.008Z,payments-04,staging,INFO,2025-11-06T02:42:18.008Z INFO [payments-04] Loaded config from /etc/config/db.yml,0.15790225391940924,1
2025-11-12T12:19:21.008Z,nginx-frontend-14,prod,WARN,2025-11-12T12:19:21.008Z WARN [nginx-frontend-14] ERROR: CrashLoopBackOff: container restarted 8 times,0.15773785701673987,1
2025-11-08T10:06:14.160Z,orders-16,prod,DEBUG,2025-11-08T10:06:14.160Z DEBUG [orders-16] Loaded config from /etc/config/app.yml,0.15754828357390335,3
2025-11-09T22:09:34.046Z,backend-api-08,prod,INFO,"2025-11-09T22:09:34.046Z INFO [backend-api-08] Health check passed: ready=true, status=200",0.1574247280624654,1
2025-11-13T08:25:32.135Z,backend-api-17,dev,INFO,2025-11-13T08:25:32.135Z INFO [backend-api-17] Loaded config from /etc/config/db.yml,0.1571832017973638,1
2025-11-09T04:38:14.459Z,auth-service-11,prod,INFO,2025-11-09T04:38:14.459Z INFO [auth-service-11] Loaded config from /etc/config/db.yml,0.1562836914809451,1
2025-11-11T21:59:37.409Z,auth-service-17,dev,INFO,2025-11-11T21:59:37.409Z INFO [auth-service-17] Loaded config from /etc/config/env.yml,0.15615601404464233,1
2025-11-09T09:49:39.059Z,auth-service-17,staging,DEBUG,2025-11-09T09:49:39.059Z DEBUG [auth-service-17] Established connection to upstream cache.internal:8080,0.1558563586926924,3
2025-11-10T22:40:49.047Z,backend-api-08,dev,ERROR,2025-11-10T22:40:49.047Z ERROR [backend-api-08] ERROR: request timeout after 22857ms while calling auth,0.1556643970622457,1
2025-11-12T00:13:58.174Z,orders-16,prod,INFO,"2025-11-12T00:13:58.174Z INFO [orders-16] Graceful shutdown initiated, waiting for connections to drain",0.15547338973213712,1
2025-11-08T04:00:14.200Z,nginx-frontend-06,staging,WARN,2025-11-08T04:00:14.200Z WARN [nginx-frontend-06] ERROR: 5xx gateway error from upstream cache.internal:9000 - response=502 Bad Gateway,0.15511288261853087,1
2025-11-09T11:38:54.502Z,orders-03,prod,ERROR,2025-11-09T11:38:54.502Z ERROR [orders-03] ERROR: OOMKilled - process terminated due to out-of-memory,0.15509636505717528,2
2025-11-08T10:53:55.213Z,payments-10,staging,INFO,2025-11-08T10:53:55.213Z INFO [payments-10] Background job cleanup completed in 291ms,0.15448629445174936,1
2025-11-07T04:53:16.812Z,nginx-frontend-18,dev,DEBUG,2025-11-07T04:53:16.812Z DEBUG [nginx-frontend-18] Background job reindex completed in 178ms,0.1544253026027037,2
2025-11-07T09:37:03.709Z,backend-api-15,dev,WARN,2025-11-07T09:37:03.709Z WARN [backend-api-15] Background job report-generator completed in 291ms,0.15411888725128506,1
2025-11-08T18:55:24.583Z,backend-api-18,prod,ERROR,2025-11-08T18:55:24.583Z ERROR [backend-api-18] ERROR: ImagePullBackOff: failed to pull image myorg/backend:1.4.2,0.15369839276036934,2
2025-11-06T11:31:55.372Z,payments-13,staging,DEBUG,"2025-11-06T11:31:55.372Z DEBUG [payments-13] Health check passed: ready=true, status=200",0.15314214073307397,3
2025-11-07T06:43:59.784Z,orders-12,dev,ERROR,2025-11-07T06:43:59.784Z ERROR [orders-12] ERROR: ImagePullBackOff: failed to pull image myorg/payments:2.1.0,0.15245462638952426,2
2025-11-11T14:21:34.152Z,backend-api-02,prod,ERROR,2025-11-11T14:21:34.152Z ERROR [backend-api-02] ERROR: request timeout after 15710ms while calling payments,0.1524290960532952,2
2025-11-12T05:32:34.110Z,orders-14,staging,ERROR,2025-11-12T05:32:34.110Z ERROR [orders-14] ERROR: Segmentation fault (core dumped) in worker thread,0.15181516128306968,1
2025-11-08T11:57:09.454Z,backend-api-09,staging,ERROR,2025-11-08T11:57:09.454Z ERROR [backend-api-09] ERROR: request timeout after 18178ms while calling inventory,0.15137796233078527,2
2025-11-08T17:34:07.693Z,backend-api-09,dev,INFO,2025-11-08T17:34:07.693Z INFO [backend-api-09] Started request GET /checkout from 10.0.4.38 in 72ms,0.1513635199885549,2
