Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,score_isolation_forest,anomaly_vote_count,GERCEK_ETIKET_Class
100223.0,-19.6418567335974,14.7063346696674,-22.8012376947782,12.1146718424589,-14.898112530969,0.840777704221173,-28.0112929096778,-11.9196388199434,-8.9609216998511,-18.9132433348732,4.971248707036,-12.6863075224956,-1.07144311342478,-7.38337003956967,-2.99243029925503,-8.58230865037102,-13.8065681285297,-6.00035879778826,1.42263161326029,3.83464904792346,-8.22887409813848,3.31817776987025,2.58521234602075,0.195008569338351,-1.19480304002391,0.0384229399473607,-4.12674625203028,-0.645329219040983,2.28,0.9469898628147579,7.0,1
142019.0,-37.5580671123523,-29.3359915779474,-24.9623217802769,8.41361599668251,-35.1821203113785,21.5504961925796,36.8773682682598,-8.915982171374,5.04656614290501,0.909473837449234,3.9196856798633,-0.384259959956165,4.31615623150498,-3.11369438571603,5.66766717089081,8.28988955954619,-2.49093454269869,-3.57090680752619,1.6638989814824,-28.009635333749,-11.2632352147417,-1.15082768254119,-7.80090231246774,1.27271594940707,1.96536508482059,0.767816795952858,3.24818892919618,13.0135458870081,5964.95,0.9435803813274457,5.0,0
102114.0,-28.2550528932108,21.4672029942752,-26.8713387797136,11.7374361361796,-17.9996302850189,6.0659013519233,-41.5067960832574,-38.9872627434095,-13.4340663182301,-24.4031849699728,3.40932261990014,-9.60826735632918,-3.07631796817408,0.240060357919937,-2.83667693195872,-6.594756991638,-12.9575309948449,-5.61352195004329,-0.248828402209821,10.4407179813405,-21.4537362781468,8.36198519168435,4.90911112135878,0.0983279449493119,-1.50873912052995,0.0087112904784173,-5.4078236392388,-0.183811044930697,0.0,0.9425636266036003,6.0,1
102572.0,-28.7092292541793,22.0577289904909,-27.8558111336212,11.8450129100508,-18.9838125824286,6.47411462748849,-43.5572415712451,-41.0442609210741,-13.3201546920984,-24.5882624372475,3.48195180343701,-9.12834128617468,-3.00825547830858,0.796579962453559,-2.1022985205307,-5.66036644069929,-13.0327849564566,-5.39234917412895,-0.901040817847599,11.0590042933942,-22.7976039055519,8.31627543891357,5.46622995370963,0.0238542303884927,-1.52714472319428,-0.145225187134896,-5.68233823990698,-0.439133675051458,0.01,0.9422966560241314,6.0,1
100924.0,-23.9847466495794,16.6978316913154,-22.209874815521,9.5849686202149,-16.2304387891461,2.59633265752887,-33.2393281671892,-21.5600394546929,-10.8425258685569,-19.836148851696,3.22323270290842,-10.8951335063028,-1.52345240330584,0.116303256118652,-3.09880532704263,-7.60642457511483,-18.1082610229766,-7.51186615794432,-1.24328515722898,5.80455066066397,-12.6150228644215,5.77408726884239,2.7502214496329,0.513411099654255,-1.60880380395117,-0.459624387540527,-4.62612660780224,-0.334560720645878,1.0,0.9396942482223907,6.0,1
101313.0,-25.825982149082,19.1672390103062,-25.3902293121699,11.1254347149714,-16.6826439195391,3.93369943022963,-37.0603114554112,-28.7597989339836,-11.1266235224579,-23.2282548357516,3.7859770496129,-10.5224940129243,-2.65749636392801,-3.79279543594993,-4.49894467676621,-6.55787310177539,-12.8672447953713,-5.80459047549908,-1.25446534452587,7.90737812724062,-16.9220157786505,5.70368400806478,3.51001884069223,0.0543302268964685,-0.671983312405663,-0.209431359115655,-4.95002186384908,-0.448412770754799,2.28,0.9391253492484288,7.0,1
146772.0,-35.9051049094583,-31.0413623671935,-19.4729082807468,9.21695986688096,-18.8635529891719,10.7133256361021,16.6872654927599,-9.60923377389294,3.29655936123587,-1.36848412842401,2.54532700024345,1.88256300506463,3.7278287159699,0.418747984840506,5.50111659592562,7.05913181057395,-0.955952392852103,-2.11310061007396,-0.0831831015219383,-21.964898279756,-2.66170093864308,-3.01633704063957,-19.3312549385962,0.987774123435924,-2.18089930600875,-0.172479731271754,6.22814032103202,-2.83009094252247,3552.96,0.9322313489284852,5.0,0
44423.0,-33.0171744306281,-39.8183101230426,-1.44597061252227,10.7396591835542,28.7626712867503,-19.9963485415145,-19.0839072866833,-1.99288685937647,5.00071184881214,4.89564652139832,2.02721766658765,3.16241462161813,1.76157611242275,-0.113249411691741,2.98426087829649,3.46223460342388,-1.89842795806129,-1.38382409897324,1.10005593952312,-15.8064758003938,-5.29820955027304,-1.7017343939953,-12.5295236042724,2.05701894734193,-1.16694391064225,0.156381264102555,10.5078843530835,-4.12744237902874,2310.0,0.9312398508817715,5.0,0
94362.0,-26.4577446501446,16.497471901867,-30.1773174564996,8.90415677106517,-17.8925996927224,-1.22790388102871,-31.1973285494605,-11.43892041491,-9.46257260540015,-22.1870885620007,4.41999660154863,-10.5923050053728,-0.703795803703315,-3.92620731586873,-2.40024649210124,-6.80988994039049,-12.4623149481086,-5.50105078380738,-0.567939572890149,2.81224110932946,-8.75569832116533,3.46089334478551,0.896537503959012,0.254835536763482,-0.738096558530353,-0.966564233789852,-7.26348214633855,-1.32488430656137,1.0,0.9288574249385297,7.0,1
94362.0,-26.4577446501446,16.497471901867,-30.1773174564996,8.90415677106517,-17.8925996927224,-1.22790388102871,-31.1973285494605,-11.43892041491,-9.46257260540015,-22.1870885620007,4.41999660154863,-10.5923050053728,-0.703795803703315,-3.92620731586873,-2.40024649210124,-6.80988994039049,-12.4623149481086,-5.50105078380738,-0.567939572890149,2.81224110932946,-8.75569832116533,3.46089334478551,0.896537503959012,0.254835536763482,-0.738096558530353,-0.966564233789852,-7.26348214633855,-1.32488430656137,1.0,0.9288574249385297,7.0,1
94362.0,-26.4577446501446,16.497471901867,-30.1773174564996,8.90415677106517,-17.8925996927224,-1.22790388102871,-31.1973285494605,-11.43892041491,-9.46257260540015,-22.1870885620007,4.41999660154863,-10.5923050053728,-0.703795803703315,-3.92620731586873,-2.40024649210124,-6.80988994039049,-12.4623149481086,-5.50105078380738,-0.567939572890149,2.81224110932946,-8.75569832116533,3.46089334478551,0.896537503959012,0.254835536763482,-0.738096558530353,-0.966564233789852,-7.26348214633855,-1.32488430656137,1.0,0.9288574249385297,7.0,1
94362.0,-26.4577446501446,16.497471901867,-30.1773174564996,8.90415677106517,-17.8925996927224,-1.22790388102871,-31.1973285494605,-11.43892041491,-9.46257260540015,-22.1870885620007,4.41999660154863,-10.5923050053728,-0.703795803703315,-3.92620731586873,-2.40024649210124,-6.80988994039049,-12.4623149481086,-5.50105078380738,-0.567939572890149,2.81224110932946,-8.75569832116533,3.46089334478551,0.896537503959012,0.254835536763482,-0.738096558530353,-0.966564233789852,-7.26348214633855,-1.32488430656137,1.0,0.9288574249385297,7.0,1
126241.0,-35.5572530892965,-36.6254285561871,-17.33836485763,9.62887496044964,-6.81737161371007,3.75965986331205,13.5250790958334,-6.09933466187481,4.72774630846586,2.85575394657799,3.20573277681632,0.910515565120616,3.2315105982387,-1.3736332464623,4.85839794857345,4.35165568037584,-1.90664221277127,-2.83953964234027,0.233781407286685,-14.4337936452663,-5.56876438108804,-1.87538967063304,-17.2158149581423,1.29921621721776,-3.41881823425787,-0.351834242406601,-2.31351020849804,-0.823152002887227,519.76,0.9248064725844635,5.0,0
46253.0,-21.7806653711401,-38.3053101842846,-12.1224690662748,9.75279092085636,-12.8807937810193,4.25601709432048,14.7850510365002,-2.81825271283549,-0.66733808724369,-5.54558967391295,1.06754945369055,0.832725596903818,1.5921655924082,2.78852111864313,2.56951968863488,2.72150524910154,-0.613874786465519,3.49079843655083,-3.83886333284025,24.1338941917421,7.43747786909768,-5.61943900991097,-10.5470384197866,0.653249060509702,-4.23240919460183,-0.480459129230095,-2.25791314015678,2.0824879785445,11898.09,0.9210997814004721,5.0,0
75207.0,-3.43260231789571,-3.11012293690014,9.38255843282114,-1.21880844460865,7.51523774487213,3.39954047623152,15.6617156861061,-18.9580167660129,15.5949946071278,23.7451361206545,6.4850951092273,-6.76543282900551,-1.14960991213493,-18.392091495673,3.3044097102594,-5.88359795519697,-8.5076284379201,-2.69621329432255,0.620848575241776,1.65017800936865,-3.17715309880207,2.76691679687754,-2.97135904791802,0.539097106279775,-3.96345398533921,-2.06856086855144,-22.5656793207827,-11.7108956394515,243.26,0.9202698394377652,5.0,0
130956.0,-23.2096020498176,-20.0567844409011,-11.8516490722243,4.81152339822281,-16.6589926496739,13.3487142684987,23.4752170754435,-8.3855746910629,4.09470765507311,1.50522348807831,3.57930438766251,-1.12368031338149,2.29881347693645,-4.33158318842345,3.89897053769312,4.7209587607403,-2.76300087439913,-3.15859530737368,2.66095540918136,-25.2223452405297,-9.01947238251364,1.03962008502819,2.99019564453097,0.230235625120542,3.21482657768884,1.04792556472698,-0.0376772472490417,14.0463013418077,4248.34,0.9193369412313276,5.0,0
42951.0,-23.7128394089686,-42.1726875231095,-13.3208246805279,9.92501936512661,-13.9455376404468,5.56489131600864,15.7106439822399,-2.84425261686592,-1.58072500831757,-5.5332559073632,1.44669482617669,0.90267505415758,1.74697926404009,2.35413099249729,0.801598168355565,2.06847490432671,1.413407352408,0.74831970603822,-3.63737113118018,26.2373907895659,7.92159987893745,-6.32070956224581,-11.3103376053523,0.404175327599178,-4.54727807360067,-1.57711817570979,-2.35738472087658,2.25366209932537,12910.93,0.9192327760422343,5.0,0
141812.0,-34.6143744905174,-29.1454600387348,-14.9859616149333,7.67779849383547,-8.84663150210083,5.57121381176744,13.1676157749467,-4.71705974366989,6.09131872147698,4.34779647380134,3.05422459718575,1.00576337032314,3.11031047197038,-2.61011684291305,4.44117661446309,5.02188051133651,-1.67925264634436,-3.13821374556952,1.75157574260385,-20.2350603555964,-8.17255826201152,-1.32305914828104,-3.32955112050211,0.452443819268549,2.41030725213674,0.580394229149053,-1.36353577390303,15.6326886638907,1417.29,0.9158859485066771,5.0,0
39954.0,-56.407509631329,-72.7157275629303,-6.60526455012092,16.4912171736623,34.8016658766686,-26.1605059358433,-19.399981013449,-1.5012995003112,6.96769845415781,9.53778008294537,3.08939479155133,1.77645225213451,3.73274433217423,-2.53079151962878,5.78451388962946,3.90398823637028,-1.92931422376138,0.206698525634258,2.80588291852694,-12.3609620770731,-6.26687778237093,-1.2721672448564,7.89308225421292,0.767805275962868,5.37659495829949,0.163672403597215,-8.35831663793055,33.8478078188831,1201.83,0.9158751597223851,5.0,0
55709.0,-16.9500636620579,-16.4173945674006,-12.5233807446677,6.55563794052056,-27.7529636622286,18.0720312608985,28.5040653746232,-10.1522197291111,2.12467349271092,-2.85601366086243,0.121804270595809,-1.61983443201763,2.23110714764397,-3.04154007715448,2.63040092893107,5.00009588690437,-1.74547236848858,-1.12916688395342,2.63962359838722,-19.9026107918504,-5.93259400517973,0.0500972502803069,-10.8559487224695,1.55040741001071,-0.502172254002991,0.821713980107178,12.1524011068287,-4.00983880392896,8790.26,0.9134978502394526,5.0,0
119713.0,-20.9248974344676,-37.9434520078454,-14.0602812514662,10.4730053591961,-10.8666391397557,6.25665449264906,14.9605214472269,-2.39215544778741,-0.597075587755593,-5.34124880430366,0.713032834250581,1.36129664869424,1.41076018309965,2.96993600298439,1.44111445655652,1.13421180167615,0.297531973084618,1.34082009238503,-4.39242090902923,23.6490945681255,6.8298096870742,-6.92635333081555,-9.92865678306739,-0.447083812247433,-4.84815081359338,-2.24162029000295,-2.1407232945292,2.00149228131724,11789.84,0.9126419636400859,5.0,0
97235.0,-17.5375916846763,12.3525186682391,-20.1346128135864,11.1227714331133,-14.5710801396343,-0.381622313270995,-23.9286610291615,-4.72492103304407,-8.6030380974132,-15.2318333653018,4.41705461009659,-12.8935202086054,-0.10962845638889,-3.54722989444144,-2.17782399757845,-10.4020683266181,-18.3720191223339,-8.31409231206699,2.43582348553379,1.9251025961188,-4.35221313065903,2.38904092140055,2.01912792631133,0.627191869568278,-1.08599721239039,-0.0718032360759346,-3.83819790404877,-0.802564460951448,9.82,0.9109281169015221,7.0,1
18088.0,-12.2240206243564,3.85415032971366,-12.4667657248211,9.64831072711484,-2.72696132147655,-4.44561038185083,-21.9228110340575,0.320792273696859,-4.43316165783721,-11.2014000859835,9.32879925655782,-13.1049334662012,0.88848078772943,-10.140200337183,0.713465392614318,-10.0986706554809,-17.5066115481045,-8.06120798966267,1.60687003263877,-2.14718143950284,-1.1598299509044,-1.50411888189644,-19.2543276173719,0.54486672601225,-4.78160552206407,-0.0077722810999307,3.05235768679424,-0.775035651186717,1218.89,0.9101332953682576,7.0,1
79617.0,-24.3169238619263,-20.9491420871798,-11.058967085153,9.1441803466917,-10.4958121730668,6.83412212766892,11.2176370190054,-3.84740467249816,2.98855107580398,3.30616852814601,1.16768309664328,-0.351420180623987,2.05869391496346,-1.51108069491971,4.15300556358149,4.26372700448823,-1.63031705826468,-0.267260972069756,1.9941895813484,-11.3017706229412,-4.3074494210392,-1.24411678116981,-13.1182170086644,-0.227553490368878,-1.70834908575902,-0.310107225310623,-5.38859820214626,5.82342274569004,1593.37,0.9093402195901279,5.0,0
160669.0,-31.972535625915,-22.7091129979156,-13.9426352954062,12.132323078978,-12.2172430597578,6.72172688146454,8.95614049971926,-2.10017055415072,5.79587749281114,7.01511213423954,0.726982238674955,0.83079826908619,2.5012333599027,-2.39326547036143,2.65324618334712,4.79980179285506,-0.61251680451263,-0.669212869043648,2.86195483761781,-14.5409127832822,-6.27920686653918,-1.29631065642007,-14.0780824216479,1.5192637790631,-0.562651717900206,-0.0181759122041739,-6.61755490813977,15.1241033528194,1441.06,0.908761481937359,5.0,0
100298.0,-22.3418888868038,15.53613332478,-22.8652284959099,7.04337354768731,-14.1831291919342,-0.463144880408286,-28.2151120538009,-14.6077905214735,-9.48145633401495,-20.9491915543611,4.73958247105186,-11.9249546896802,-1.50141102577851,-3.83678146634435,-2.72032883823594,-8.88010567222989,-15.8251362851177,-6.75042522352437,-0.129188144339879,4.10001904830367,-9.11042257588182,4.15889482041313,1.41292844456256,0.38280067392155,0.447153952515532,-0.632816336434319,-4.38015425911661,-0.467862869164174,1.0,0.9080295461321927,7.0,1
51575.0,-14.9043401826092,12.7938800832324,-7.88873946105811,0.512372693837271,-7.66182930151388,16.6140541011483,-31.76494649021,-73.2167184552674,-6.29073038591614,-14.7410963766699,-3.03823705055619,7.8483920756446,-5.79188120632084,10.5267660517847,-4.09794713061861,5.47728342820286,3.04915263031743,1.54271986579022,-4.28938166431805,16.7564479267279,-34.8303821448146,10.5030900899454,4.24507266289156,-1.41281305400591,-0.730374080430434,0.133556567866313,-0.394369849883876,0.942177304235776,500.0,0.90777626666306,5.0,0
160672.0,-34.0920315286126,-24.2374182383387,-15.7580120896327,12.672759920828,-14.9132485063829,7.93915190204345,11.1184943553668,-1.98587299751299,5.69315084226394,6.60171871892708,0.690859141582885,0.868797396627691,2.80324316365954,-2.15879703330793,2.83823042514701,5.28680356137479,-0.566627598194616,-0.572758190508488,2.77266700356529,-14.5620792398203,-6.4068561964772,-1.38477348719655,-13.6151433114078,1.54282653953341,-0.332634424186326,-0.0581121129353177,-6.78249328550819,14.9741797722228,1441.06,0.9072316867820248,5.0,0
160444.0,-28.6233529617822,-19.2629826194308,-13.0426655162684,11.0277699180124,-14.7102393319891,9.04265925023846,12.1433912977344,-2.81831823210455,5.37642728917174,6.55698315649945,0.838451297169254,0.162702683999956,2.22639374977299,-2.96756493335095,2.41315454956519,4.62275568126249,-0.921336328059575,-0.567710513867883,3.07697906050972,-15.2515472921575,-6.51178881652256,-0.416771304789433,-10.2885512797678,1.31517744821041,0.274091251801008,0.189538722166088,-6.00798110316348,14.9291328030101,2074.69,0.9067213876195487,5.0,0
94364.0,-15.1920640113629,10.4325276778611,-19.6295152518171,8.04607504591293,-12.8381666152727,-1.87585874614533,-21.3597382791388,-3.71784952676935,-5.96978174909567,-17.1415136412892,5.90239975502551,-13.5801472568557,-0.45140689941267,-8.33476258691073,-2.02514468652193,-10.1963336944105,-17.2709851692259,-7.07909577930568,1.51769533116994,1.65747618417276,-3.47409650326971,1.76544551266317,1.70125678162665,0.381586805077026,-1.41341748729956,-1.0230778939005,-2.63476129227348,-0.463930546269812,1.0,0.9060301234411436,7.0,1
95559.0,-16.308650062507,11.6148005425867,-19.7393862972953,10.4638662754002,-12.599145656022,-1.2023933184963,-23.3805078207357,-5.78113300512982,-7.81102238181602,-16.3035376590131,5.57362527301538,-13.6352161247268,-0.483236243869236,-7.35279224297253,-2.39268418895092,-8.72814239367754,-17.5988535455879,-7.45595632935304,0.169740705598221,2.10603387120175,-4.88498262418118,1.14091043558273,1.39295263139548,0.348996604820014,-2.16750975079914,-0.798753537981903,-2.94277507305079,-0.462679619023024,1.63,0.9056976443484732,7.0,1
43893.0,-22.6265920902761,-21.6307033099966,-4.00651303370612,5.60087351266262,6.57498442586994,-5.04692816092291,-4.45831637601164,-2.14871819718169,5.24324110742767,4.22523685686239,2.57015342385743,2.21946679916013,1.13580472272398,-1.68387575159569,1.958315113587,1.8515843363572,-0.488709430978805,-2.67621498493207,0.565874684229433,-10.9623077214155,-4.34677583415597,-1.95308120021997,-14.9169910655433,1.37356497127534,-2.61190948858967,0.488948444670902,0.894735126803024,-1.45994132357924,175.0,0.9036612838369974,5.0,0
8592.0,-23.0668416579257,-25.6405269308442,-3.0803130749704,4.86693238203498,6.90139659984227,-4.07433544928602,2.02734465425838,-2.68865154090037,3.40296581688598,2.88187258522675,3.23683728685072,-2.88936907078608,4.46541317709086,-1.55009632162449,1.92838839314709,3.93088123606666,-1.35259054129564,-0.988007677461713,2.6934205928877,-13.2760343412453,-5.3781062624235,3.31297053672263,13.8762208562493,-0.572177083012791,5.52509270434918,0.90697996084577,3.35882174963842,3.55390585516883,845.73,0.9034149545666769,5.0,0
146082.0,-18.0659145799455,-20.9431032182443,-4.58104788614838,4.43897215347085,7.62566174545003,-6.19221270995299,-4.71597549171346,-3.86742352277248,3.61221607912304,4.16277564679785,1.70752493416264,1.06115302912677,1.27866722987795,-1.61453812219414,1.17866490246591,4.02841604255513,-1.06552522095115,-3.27607473783345,3.17685813339329,-18.5981722540984,-6.21839927059674,-0.532113194055253,-13.2779502933744,1.60324422353017,-4.54106872994301,-0.301654470310716,10.1355973462957,-3.78370970507229,2687.48,0.9024853047041653,5.0,0
145283.0,-21.5324775220822,-34.7047676182969,-8.30303527679205,10.2641750659905,3.95717475016192,-3.22969463323188,-4.06676833550481,-4.08397095056097,0.554071558866492,-2.16686663470641,0.939704994559361,3.10892166798271,0.808612501656661,4.10977929822223,3.01703875470661,0.554017829796582,1.17460854966388,0.601034641410773,-4.35367948480622,19.7464530836708,5.19871759276142,-7.33107784160372,-32.828994997462,0.118985764645557,-8.69662677026752,-1.77806147572803,-0.519785758330671,2.71671646134579,10000.0,0.9018751224576322,5.0,0
143863.0,-41.9287375244141,-40.8039812191374,-22.5887591009321,11.8447027291884,-8.72959687876881,3.28129550459221,14.2031886837565,-5.24528605008455,4.87453331860331,1.36321271041905,4.01814055384765,1.048973254761,3.78911620752853,-3.70400828584559,5.72047863245698,6.44279790144451,1.09194912478757,-1.41765395695862,-0.635708383489652,-14.1576289130747,-5.86238296290745,-3.43316371638481,-21.3036657586413,1.32175035791164,-4.08435021074696,-0.601799212016816,-2.7873385932427,-0.816680265719642,200.0,0.900015961710066,5.0,0
160204.0,-26.3890299089402,-17.755687241964,-10.2787662951292,10.4130104961877,-9.4460858017207,6.22013515404662,7.7059529612811,-2.3113105432848,5.50191830602915,7.22371296162165,0.727980774486815,0.24639761717589,1.81980446339363,-3.10487972660264,2.06522069861882,3.80185105164301,-0.865402091011471,-0.524366073405328,3.18947062931118,-14.1418983922027,-5.97989085746486,-0.215654595801765,-9.00247361119266,1.12655058509078,0.396670083217842,0.220177436397355,-6.59250436816192,15.3731701340987,1441.06,0.8985524851818681,5.0,0
141546.0,-13.396920403768,-19.230653019543,-9.04201249894148,5.67840756215916,-21.5770187944452,12.1289504125238,26.2377221989235,-1.79495521327978,-3.14426632106273,-7.29882936741038,-1.51026255216437,-2.55384173295232,-0.15950780294751,1.257466395472,0.811599670098523,1.25309273747503,-0.28569571994924,2.88004001717051,-0.920825073811855,16.4369203537698,4.03675982665226,-1.63859635821402,17.6066368630811,-1.10643923599035,3.41074234703848,-0.971861413633839,-2.40252507606974,0.626452162113331,7541.7,0.8983938488938383,5.0,0
86570.0,-36.5105831707971,-40.9380484424022,-5.37798649493194,11.4745895673491,11.0669463279263,-5.98259437508946,0.0689631464156986,-3.91845054584783,7.19332680369628,4.17396495267233,1.53078056527597,0.579988031749372,2.23787055003083,-4.70567487711348,2.17969213580076,4.20261066666253,-2.8639220134624,-0.13217427433889,4.60600657015918,-22.8385483047643,-8.03754350385756,3.25844727952837,15.8794213574391,0.665993785767426,7.51958867870916,0.671344875063645,-3.82903944551164,22.6200722185803,102.0,0.8982010371478468,5.0,0
11621.0,-27.670568881696,-34.607648642371,2.24307917299569,10.4630204180986,34.0993093435765,-23.4967139298714,-26.5481437726301,-0.779133713877862,7.49657679827683,6.60551151788845,1.28979497552563,0.408602470819902,2.80517802436893,0.730664207436887,2.84202260112544,-0.0537852483636162,1.30894876083937,-1.92345880451795,4.55535937937598,-12.8340416351954,-4.6510233522848,-1.62788342251667,-11.6699935157405,2.19262555708908,-2.48306888940391,1.78818878219345,8.25437559746772,-3.50925021984217,55.25,0.8978397094555973,5.0,0
133010.0,-23.1032437333299,-23.8664648579105,-5.69931312006831,6.50336916200115,11.1846359900566,-6.1961463956152,-6.9099509692157,-1.78549762191057,3.37333648687203,2.71896797600043,1.62702366307083,2.4586308327108,1.44261738097317,0.252404515583936,2.4115922986647,1.74711734605483,-0.0121676582889154,-2.98976614020322,0.902210475595948,-12.7383246205987,-4.32457707369303,-2.26790113942659,-19.0567007332111,1.15115174238004,-2.97713510607132,0.481818239543288,7.13824027479808,-7.75634461714048,593.48,0.8972802051746145,5.0,0
145381.0,-13.7107455256637,-21.1779116100686,-9.34062792517221,8.38581515657502,-22.7560156684618,14.435314486105,28.2395282095682,-2.20181867373945,-4.713334858226,-6.23486185513021,0.0680113506680309,-1.9453328719086,1.93261740481467,0.633732046298911,-0.100251075660679,2.99197079433903,-1.73661946272041,4.07939003491145,-2.4750250717662,17.8852381953126,4.99329619748485,-0.0456816435377854,19.2281690825742,-1.42044691726733,2.35170147338921,-0.353840080069062,-2.60804295699181,0.80409922319203,8182.7,0.8953093435201857,5.0,0
