timestamp,pod_name,namespace,log_level,message,score_lof,anomaly_vote_count
2025-11-12T07:11:27.269Z,nginx-frontend-12,staging,INFO,"2025-11-12T07:11:27.269Z INFO [nginx-frontend-12] Graceful shutdown initiated, waiting for connections to drain",0.6563208012075433,3
2025-11-08T00:05:33.589Z,nginx-frontend-03,dev,INFO,2025-11-08T00:05:33.589Z INFO [nginx-frontend-03] Loaded config from /etc/config/env.yml,0.6534582173617346,2
2025-11-09T12:49:45.439Z,nginx-frontend-08,staging,INFO,2025-11-09T12:49:45.439Z INFO [nginx-frontend-08] Loaded config from /etc/config/env.yml,0.6451638327143011,2
2025-11-11T18:39:19.202Z,nginx-frontend-18,dev,INFO,2025-11-11T18:39:19.202Z INFO [nginx-frontend-18] Loaded config from /etc/config/env.yml,0.6314800726308719,2
2025-11-12T13:42:56.980Z,nginx-frontend-16,staging,INFO,2025-11-12T13:42:56.980Z INFO [nginx-frontend-16] Loaded config from /etc/config/app.yml,0.6175954690612174,3
2025-11-06T19:19:16.575Z,nginx-frontend-05,dev,INFO,2025-11-06T19:19:16.575Z INFO [nginx-frontend-05] Cache hit for key=session:9770; ttl=2509s,0.6121783366040922,2
2025-11-09T16:34:57.168Z,backend-api-11,dev,INFO,"2025-11-09T16:34:57.168Z INFO [backend-api-11] Graceful shutdown initiated, waiting for connections to drain",0.580105211521759,2
2025-11-06T19:40:52.046Z,nginx-frontend-06,prod,INFO,2025-11-06T19:40:52.046Z INFO [nginx-frontend-06] Completed 204 DELETE /metrics in 170ms,0.5503209123484613,2
2025-11-06T19:48:16.489Z,orders-03,dev,INFO,2025-11-06T19:48:16.489Z INFO [orders-03] Background job reindex completed in 139ms,0.5498040224549788,2
2025-11-12T13:23:39.438Z,auth-service-03,dev,INFO,2025-11-12T13:23:39.438Z INFO [auth-service-03] Started request GET /checkout from 10.0.0.46 in 21ms,0.5336540623274882,2
2025-11-13T05:03:19.672Z,backend-api-20,dev,INFO,2025-11-13T05:03:19.672Z INFO [backend-api-20] Completed 200 GET /api/v1/payments in 71ms,0.5308790372150004,2
2025-11-07T11:14:02.053Z,backend-api-08,dev,INFO,2025-11-07T11:14:02.053Z INFO [backend-api-08] Loaded config from /etc/config/db.yml,0.5236977542482487,2
2025-11-07T02:18:13.406Z,backend-api-08,prod,INFO,"2025-11-07T02:18:13.406Z INFO [backend-api-08] Graceful shutdown initiated, waiting for connections to drain",0.5190221630222883,3
2025-11-11T09:35:15.099Z,nginx-frontend-05,staging,INFO,2025-11-11T09:35:15.099Z INFO [nginx-frontend-05] Loaded config from /etc/config/env.yml,0.5169218817567826,2
2025-11-13T08:25:32.135Z,backend-api-17,dev,INFO,2025-11-13T08:25:32.135Z INFO [backend-api-17] Loaded config from /etc/config/db.yml,0.5109446442066105,2
2025-11-09T08:43:27.055Z,nginx-frontend-12,staging,INFO,"2025-11-09T08:43:27.055Z INFO [nginx-frontend-12] Graceful shutdown initiated, waiting for connections to drain",0.5085737884017963,3
2025-11-12T15:30:13.010Z,nginx-frontend-03,prod,INFO,"2025-11-12T15:30:13.010Z INFO [nginx-frontend-03] Graceful shutdown initiated, waiting for connections to drain",0.5037766755833276,2
2025-11-11T07:25:37.747Z,backend-api-02,prod,INFO,2025-11-11T07:25:37.747Z INFO [backend-api-02] Background job report-generator completed in 316ms,0.5029722861376528,2
2025-11-13T04:09:34.446Z,nginx-frontend-06,prod,INFO,"2025-11-13T04:09:34.446Z INFO [nginx-frontend-06] Graceful shutdown initiated, waiting for connections to drain",0.502011848073186,2
2025-11-09T01:45:03.599Z,nginx-frontend-17,staging,INFO,2025-11-09T01:45:03.599Z INFO [nginx-frontend-17] Loaded config from /etc/config/app.yml,0.48951046938984477,2
2025-11-09T21:11:32.593Z,backend-api-16,staging,INFO,"2025-11-09T21:11:32.593Z INFO [backend-api-16] Graceful shutdown initiated, waiting for connections to drain",0.4838192645574152,2
2025-11-09T02:08:13.563Z,nginx-frontend-05,prod,INFO,"2025-11-09T02:08:13.563Z INFO [nginx-frontend-05] Graceful shutdown initiated, waiting for connections to drain",0.48086032097158593,2
2025-11-10T15:50:11.495Z,auth-service-10,dev,INFO,2025-11-10T15:50:11.495Z INFO [auth-service-10] User 12588 authenticated successfully,0.447962947761794,2
2025-11-08T17:34:07.693Z,backend-api-09,dev,INFO,2025-11-08T17:34:07.693Z INFO [backend-api-09] Started request GET /checkout from 10.0.4.38 in 72ms,0.4411680064224782,2
2025-11-13T10:08:57.124Z,orders-05,dev,INFO,2025-11-13T10:08:57.124Z INFO [orders-05] User 64657 authenticated successfully,0.43568170707936626,2
2025-11-07T03:51:58.640Z,auth-service-19,prod,INFO,2025-11-07T03:51:58.640Z INFO [auth-service-19] Started request GET /checkout from 10.0.1.32 in 439ms,0.4329603906744307,4
2025-11-13T02:11:50.754Z,auth-service-08,staging,INFO,2025-11-13T02:11:50.754Z INFO [auth-service-08] Completed 204 POST /api/v1/orders in 230ms,0.4324032192502839,2
2025-11-09T21:28:46.390Z,nginx-frontend-13,staging,INFO,2025-11-09T21:28:46.390Z INFO [nginx-frontend-13] Cache hit for key=session:8975; ttl=209s,0.4299142268555386,2
2025-11-07T06:11:39.790Z,orders-11,prod,INFO,"2025-11-07T06:11:39.790Z INFO [orders-11] Graceful shutdown initiated, waiting for connections to drain",0.42267979934833055,2
2025-11-06T11:24:04.131Z,orders-07,dev,INFO,"2025-11-06T11:24:04.131Z INFO [orders-07] Graceful shutdown initiated, waiting for connections to drain",0.41657833220358864,2
2025-11-07T15:55:19.327Z,backend-api-16,prod,INFO,2025-11-07T15:55:19.327Z INFO [backend-api-16] Loaded config from /etc/config/env.yml,0.41584965398221574,2
2025-11-08T00:27:26.710Z,payments-01,prod,INFO,2025-11-08T00:27:26.710Z INFO [payments-01] Started request PUT /login from 10.0.1.47 in 225ms,0.41150015133782347,3
2025-11-09T13:30:04.271Z,backend-api-01,dev,INFO,2025-11-09T13:30:04.271Z INFO [backend-api-01] Background job cleanup completed in 334ms,0.4100783374221343,2
2025-11-07T13:42:33.277Z,nginx-frontend-04,prod,INFO,2025-11-07T13:42:33.277Z INFO [nginx-frontend-04] Established connection to upstream cache.internal:5432,0.4018849386849096,2
2025-11-07T10:28:19.369Z,nginx-frontend-02,dev,INFO,2025-11-07T10:28:19.369Z INFO [nginx-frontend-02] Background job reindex completed in 352ms,0.39541913242948123,3
2025-11-06T04:02:55.631Z,backend-api-01,dev,INFO,"2025-11-06T04:02:55.631Z INFO [backend-api-01] Graceful shutdown initiated, waiting for connections to drain",0.3812452239729268,2
2025-11-10T13:51:30.565Z,auth-service-02,dev,INFO,"2025-11-10T13:51:30.565Z INFO [auth-service-02] Health check passed: ready=true, status=200",0.37364826268974005,2
2025-11-07T11:14:49.024Z,backend-api-03,dev,INFO,2025-11-07T11:14:49.024Z INFO [backend-api-03] Established connection to upstream payments.internal:8080,0.3727320553256105,2
2025-11-08T17:20:17.744Z,backend-api-07,dev,INFO,"2025-11-08T17:20:17.744Z INFO [backend-api-07] Graceful shutdown initiated, waiting for connections to drain",0.3650689736587561,1
2025-11-11T08:21:03.366Z,backend-api-07,dev,INFO,"2025-11-11T08:21:03.366Z INFO [backend-api-07] Graceful shutdown initiated, waiting for connections to drain",0.3629179173545979,1
2025-11-13T01:46:58.700Z,auth-service-03,prod,INFO,2025-11-13T01:46:58.700Z INFO [auth-service-03] User 22488 authenticated successfully,0.3580323431354545,2
2025-11-09T18:14:23.565Z,auth-service-07,dev,INFO,2025-11-09T18:14:23.565Z INFO [auth-service-07] Started request POST /health from 10.0.4.25 in 350ms,0.3545190489609594,1
2025-11-06T02:42:18.008Z,payments-04,staging,INFO,2025-11-06T02:42:18.008Z INFO [payments-04] Loaded config from /etc/config/db.yml,0.3538291854358008,2
2025-11-10T03:29:03.193Z,auth-service-15,dev,INFO,2025-11-10T03:29:03.193Z INFO [auth-service-15] Opening database transaction; connection_id=1060,0.3524475402173567,1
2025-11-11T14:34:39.205Z,nginx-frontend-13,staging,INFO,2025-11-11T14:34:39.205Z INFO [nginx-frontend-13] Cache hit for key=session:8190; ttl=133s,0.34848877970375025,2
2025-11-10T18:09:57.132Z,orders-03,staging,INFO,2025-11-10T18:09:57.132Z INFO [orders-03] User 57425 authenticated successfully,0.34770605427456724,2
2025-11-07T16:26:48.026Z,orders-04,dev,INFO,2025-11-07T16:26:48.026Z INFO [orders-04] Established connection to upstream auth.internal:9000,0.3340089798476692,1
2025-11-07T21:56:56.016Z,auth-service-03,prod,INFO,2025-11-07T21:56:56.016Z INFO [auth-service-03] Completed 304 PUT /checkout in 418ms,0.3336192532176566,2
2025-11-11T20:06:25.198Z,backend-api-04,dev,INFO,2025-11-11T20:06:25.198Z INFO [backend-api-04] Background job report-generator completed in 144ms,0.33283066045067355,1
2025-11-06T04:41:41.694Z,payments-18,dev,INFO,2025-11-06T04:41:41.694Z INFO [payments-18] Established connection to upstream auth.internal:5432,0.3268639164084898,1
2025-11-09T00:20:00.307Z,nginx-frontend-17,staging,INFO,2025-11-09T00:20:00.307Z INFO [nginx-frontend-17] Loaded config from /etc/config/app.yml,0.3240948714672208,2
2025-11-12T20:13:18.665Z,backend-api-05,staging,INFO,2025-11-12T20:13:18.665Z INFO [backend-api-05] Established connection to upstream auth.internal:9000,0.3195781496955331,2
2025-11-12T16:04:36.533Z,nginx-frontend-09,staging,INFO,2025-11-12T16:04:36.533Z INFO [nginx-frontend-09] Established connection to upstream cache.internal:5432,0.3141152068702012,2
2025-11-06T11:29:20.872Z,payments-12,dev,INFO,2025-11-06T11:29:20.872Z INFO [payments-12] Completed 200 GET /api/v1/payments in 28ms,0.30965760981018875,1
2025-11-12T01:49:30.989Z,auth-service-18,dev,INFO,2025-11-12T01:49:30.989Z INFO [auth-service-18] Established connection to upstream cache.internal:5432,0.30663423834198056,1
2025-11-07T08:42:51.749Z,auth-service-02,prod,INFO,2025-11-07T08:42:51.749Z INFO [auth-service-02] Completed 201 PUT /api/v1/items in 321ms,0.30555950002383614,2
2025-11-12T15:51:02.962Z,orders-17,staging,INFO,2025-11-12T15:51:02.962Z INFO [orders-17] Cache hit for key=session:8489; ttl=287s,0.3043315339223803,2
2025-11-10T13:01:23.976Z,backend-api-16,prod,INFO,2025-11-10T13:01:23.976Z INFO [backend-api-16] Completed 304 GET /checkout in 386ms,0.3016761122342738,2
2025-11-13T06:37:52.439Z,backend-api-02,dev,INFO,"2025-11-13T06:37:52.439Z INFO [backend-api-02] Graceful shutdown initiated, waiting for connections to drain",0.2967806086742383,1
2025-11-13T00:17:02.751Z,payments-02,dev,INFO,2025-11-13T00:17:02.751Z INFO [payments-02] Completed 304 GET /api/v1/orders in 209ms,0.29113611687736907,1
2025-11-12T06:51:55.151Z,orders-15,prod,INFO,"2025-11-12T06:51:55.151Z INFO [orders-15] Graceful shutdown initiated, waiting for connections to drain",0.2887051208601067,5
2025-11-12T09:10:00.336Z,orders-16,staging,INFO,2025-11-12T09:10:00.336Z INFO [orders-16] Started request GET /login from 10.0.3.19 in 238ms,0.2878712818920134,2
2025-11-12T19:00:52.040Z,backend-api-07,prod,INFO,2025-11-12T19:00:52.040Z INFO [backend-api-07] Background job report-generator completed in 266ms,0.2866743449808452,1
2025-11-12T12:59:08.750Z,nginx-frontend-17,prod,INFO,"2025-11-12T12:59:08.750Z INFO [nginx-frontend-17] Graceful shutdown initiated, waiting for connections to drain",0.28630278453132807,1
2025-11-10T14:22:29.026Z,orders-08,prod,INFO,"2025-11-10T14:22:29.026Z INFO [orders-08] Graceful shutdown initiated, waiting for connections to drain",0.2857172919189551,1
2025-11-12T05:17:39.564Z,auth-service-02,staging,INFO,2025-11-12T05:17:39.564Z INFO [auth-service-02] User 83608 authenticated successfully,0.280483062434398,1
2025-11-07T06:52:41.068Z,payments-16,dev,INFO,2025-11-07T06:52:41.068Z INFO [payments-16] Established connection to upstream auth.internal:5432,0.2680567179748433,1
2025-11-13T11:36:04.467Z,orders-19,dev,INFO,2025-11-13T11:36:04.467Z INFO [orders-19] Background job reindex completed in 134ms,0.26359393057754643,1
2025-11-10T02:38:28.680Z,backend-api-16,staging,INFO,"2025-11-10T02:38:28.680Z INFO [backend-api-16] Graceful shutdown initiated, waiting for connections to drain",0.2613238350161028,1
2025-11-10T06:59:34.894Z,auth-service-02,staging,INFO,2025-11-10T06:59:34.894Z INFO [auth-service-02] User 24184 authenticated successfully,0.2610049677733651,1
2025-11-12T05:17:02.750Z,orders-01,staging,INFO,2025-11-12T05:17:02.750Z INFO [orders-01] Started request POST /login from 10.0.2.21 in 359ms,0.26086403883274956,1
2025-11-11T14:23:34.348Z,nginx-frontend-11,prod,INFO,2025-11-11T14:23:34.348Z INFO [nginx-frontend-11] Background job cleanup completed in 441ms,0.26085693032733814,1
2025-11-12T11:30:35.614Z,auth-service-12,staging,INFO,2025-11-12T11:30:35.614Z INFO [auth-service-12] User 81516 authenticated successfully,0.2590731468027664,1
2025-11-10T12:41:51.930Z,payments-20,staging,INFO,2025-11-10T12:41:51.930Z INFO [payments-20] Started request PUT /api/v1/items from 10.0.4.32 in 245ms,0.2582696600244453,1
2025-11-07T02:17:16.799Z,payments-12,dev,INFO,2025-11-07T02:17:16.799Z INFO [payments-12] Started request POST /login from 10.0.2.40 in 106ms,0.2554810949016503,1
2025-11-10T07:18:10.347Z,backend-api-14,staging,INFO,2025-11-10T07:18:10.347Z INFO [backend-api-14] Background job report-generator completed in 16ms,0.2524616726031149,1
2025-11-09T12:01:07.768Z,nginx-frontend-08,dev,INFO,2025-11-09T12:01:07.768Z INFO [nginx-frontend-08] Established connection to upstream cache.internal:6379,0.2515217702209477,1
2025-11-12T00:11:11.298Z,auth-service-02,staging,INFO,2025-11-12T00:11:11.298Z INFO [auth-service-02] Established connection to upstream cache.internal:9000,0.25128718954237306,1
2025-11-09T13:27:23.121Z,payments-11,dev,INFO,2025-11-09T13:27:23.121Z INFO [payments-11] Completed 201 GET /api/v1/items in 186ms,0.2497692415535019,1
2025-11-06T07:21:58.760Z,backend-api-15,dev,INFO,2025-11-06T07:21:58.760Z INFO [backend-api-15] User 42145 authenticated successfully,0.24714541322277916,1
2025-11-11T19:58:55.895Z,payments-18,prod,INFO,"2025-11-11T19:58:55.895Z INFO [payments-18] Graceful shutdown initiated, waiting for connections to drain",0.24712679570860663,1
2025-11-07T18:55:32.786Z,auth-service-04,prod,INFO,2025-11-07T18:55:32.786Z INFO [auth-service-04] Loaded config from /etc/config/env.yml,0.24626993872299086,1
2025-11-08T16:02:32.175Z,auth-service-07,dev,INFO,"2025-11-08T16:02:32.175Z INFO [auth-service-07] Health check passed: ready=true, status=200",0.24372125744947393,1
2025-11-08T22:20:25.551Z,orders-03,staging,INFO,2025-11-08T22:20:25.551Z INFO [orders-03] Completed 200 PUT /login in 286ms,0.24190193139784533,1
2025-11-09T06:33:15.207Z,payments-05,prod,INFO,2025-11-09T06:33:15.207Z INFO [payments-05] Started request PUT /api/v1/orders from 10.0.0.29 in 441ms,0.2413625876539366,2
2025-11-06T07:39:20.369Z,orders-19,staging,INFO,"2025-11-06T07:39:20.369Z INFO [orders-19] Graceful shutdown initiated, waiting for connections to drain",0.24120078453076388,1
2025-11-12T13:44:35.109Z,nginx-frontend-07,dev,INFO,2025-11-12T13:44:35.109Z INFO [nginx-frontend-07] Cache hit for key=session:5410; ttl=378s,0.23913503029154193,1
2025-11-09T01:17:51.963Z,nginx-frontend-07,prod,INFO,2025-11-09T01:17:51.963Z INFO [nginx-frontend-07] Completed 200 GET /checkout in 32ms,0.238905752783671,2
2025-11-06T16:22:16.527Z,backend-api-03,staging,INFO,2025-11-06T16:22:16.527Z INFO [backend-api-03] Background job cleanup completed in 273ms,0.23873887215663314,1
2025-11-11T06:49:02.206Z,backend-api-20,staging,INFO,2025-11-11T06:49:02.206Z INFO [backend-api-20] Completed 304 GET /checkout in 208ms,0.23744286750338295,1
2025-11-07T04:54:05.089Z,nginx-frontend-03,dev,INFO,2025-11-07T04:54:05.089Z INFO [nginx-frontend-03] Background job cleanup completed in 389ms,0.2370735637222504,1
2025-11-10T19:03:25.563Z,orders-13,dev,INFO,"2025-11-10T19:03:25.563Z INFO [orders-13] Graceful shutdown initiated, waiting for connections to drain",0.23679046467340792,1
2025-11-06T22:50:56.208Z,backend-api-17,prod,INFO,"2025-11-06T22:50:56.208Z INFO [backend-api-17] Graceful shutdown initiated, waiting for connections to drain",0.23556464240691743,1
2025-11-11T04:28:01.863Z,orders-03,staging,INFO,2025-11-11T04:28:01.863Z INFO [orders-03] Completed 200 PUT /login in 216ms,0.23450852160294533,1
2025-11-10T14:30:59.594Z,nginx-frontend-11,staging,INFO,2025-11-10T14:30:59.594Z INFO [nginx-frontend-11] Cache hit for key=session:6621; ttl=1528s,0.2340277384036159,1
2025-11-12T08:45:39.326Z,auth-service-14,prod,INFO,"2025-11-12T08:45:39.326Z INFO [auth-service-14] Health check passed: ready=true, status=200",0.23361916859259202,2
2025-11-13T06:38:12.584Z,auth-service-01,staging,INFO,"2025-11-13T06:38:12.584Z INFO [auth-service-01] Health check passed: ready=true, status=200",0.2330354813149268,1
2025-11-13T03:59:56.781Z,payments-18,dev,INFO,2025-11-13T03:59:56.781Z INFO [payments-18] Cache hit for key=session:6647; ttl=1696s,0.23295830325617495,1
2025-11-12T15:08:16.699Z,backend-api-16,prod,INFO,2025-11-12T15:08:16.699Z INFO [backend-api-16] Completed 304 GET /login in 25ms,0.23256835095932382,2
2025-11-09T00:32:20.005Z,auth-service-06,staging,INFO,"2025-11-09T00:32:20.005Z INFO [auth-service-06] Health check passed: ready=true, status=200",0.23183843157033934,1
2025-11-08T01:39:15.037Z,orders-13,prod,INFO,2025-11-08T01:39:15.037Z INFO [orders-13] Established connection to upstream inventory.internal:6379,0.2294963482874285,1
2025-11-09T12:53:07.110Z,payments-06,dev,INFO,2025-11-09T12:53:07.110Z INFO [payments-06] Completed 200 DELETE /api/v1/orders in 84ms,0.22922994858463175,1
2025-11-12T21:52:24.633Z,backend-api-06,prod,INFO,2025-11-12T21:52:24.633Z INFO [backend-api-06] Established connection to upstream auth.internal:9000,0.22471661181552072,1
2025-11-11T07:58:18.165Z,backend-api-12,dev,INFO,2025-11-11T07:58:18.165Z INFO [backend-api-12] User 53412 authenticated successfully,0.2224892801199646,1
2025-11-06T18:58:42.407Z,auth-service-01,prod,INFO,2025-11-06T18:58:42.407Z INFO [auth-service-01] Loaded config from /etc/config/db.yml,0.219108113879385,1
2025-11-07T17:40:26.386Z,nginx-frontend-14,staging,INFO,2025-11-07T17:40:26.386Z INFO [nginx-frontend-14] Completed 200 GET /checkout in 309ms,0.2183587871422933,1
2025-11-11T07:44:19.184Z,payments-02,staging,INFO,2025-11-11T07:44:19.184Z INFO [payments-02] Established connection to upstream auth.internal:5432,0.21650448273070422,1
2025-11-13T01:00:55.493Z,nginx-frontend-05,dev,INFO,2025-11-13T01:00:55.493Z INFO [nginx-frontend-05] Cache hit for key=session:5017; ttl=1965s,0.21632643159516263,1
2025-11-07T04:10:24.028Z,auth-service-14,prod,INFO,2025-11-07T04:10:24.028Z INFO [auth-service-14] User 53724 authenticated successfully,0.21620863350548902,1
2025-11-07T13:04:17.635Z,orders-19,staging,INFO,2025-11-07T13:04:17.635Z INFO [orders-19] Background job reindex completed in 8ms,0.21168830106438585,1
2025-11-07T16:51:58.147Z,auth-service-06,prod,INFO,"2025-11-07T16:51:58.147Z INFO [auth-service-06] Health check passed: ready=true, status=200",0.2116817567260706,1
2025-11-13T06:04:27.767Z,payments-19,staging,INFO,2025-11-13T06:04:27.767Z INFO [payments-19] Loaded config from /etc/config/env.yml,0.2115086702609753,1
2025-11-11T06:59:29.206Z,auth-service-03,dev,INFO,2025-11-11T06:59:29.206Z INFO [auth-service-03] Cache hit for key=session:2552; ttl=2454s,0.21139583684174756,1
2025-11-12T20:43:44.580Z,payments-11,staging,INFO,2025-11-12T20:43:44.580Z INFO [payments-11] User 99073 authenticated successfully,0.2100768141709749,1
2025-11-06T02:15:05.509Z,auth-service-06,prod,INFO,2025-11-06T02:15:05.509Z INFO [auth-service-06] Established connection to upstream db.internal:9000,0.20930650041790677,1
2025-11-08T17:45:06.190Z,auth-service-20,prod,INFO,2025-11-08T17:45:06.190Z INFO [auth-service-20] Established connection to upstream payments.internal:8080,0.20837190120644322,1
2025-11-06T11:09:07.150Z,orders-04,staging,INFO,2025-11-06T11:09:07.150Z INFO [orders-04] Completed 304 PUT /metrics in 159ms,0.20781709928410008,1
2025-11-11T08:53:43.153Z,auth-service-20,staging,INFO,2025-11-11T08:53:43.153Z INFO [auth-service-20] Cache hit for key=session:6276; ttl=114s,0.20763555031256276,1
2025-11-09T08:31:53.655Z,payments-09,staging,INFO,2025-11-09T08:31:53.655Z INFO [payments-09] Cache hit for key=session:7620; ttl=2735s,0.2074028878021149,1
2025-11-08T08:11:50.895Z,nginx-frontend-17,prod,INFO,2025-11-08T08:11:50.895Z INFO [nginx-frontend-17] Background job cleanup completed in 395ms,0.2067256616199099,1
2025-11-09T04:07:05.619Z,auth-service-05,staging,INFO,2025-11-09T04:07:05.619Z INFO [auth-service-05] Opening database transaction; connection_id=4093,0.20601514957903266,1
2025-11-07T15:10:49.032Z,nginx-frontend-07,staging,INFO,2025-11-07T15:10:49.032Z INFO [nginx-frontend-07] Cache hit for key=session:7194; ttl=61s,0.20468044306298727,1
2025-11-06T21:30:49.452Z,payments-19,staging,INFO,2025-11-06T21:30:49.452Z INFO [payments-19] Background job reindex completed in 159ms,0.20411311663110998,1
2025-11-07T03:27:47.038Z,auth-service-12,prod,INFO,2025-11-07T03:27:47.038Z INFO [auth-service-12] User 38499 authenticated successfully,0.20301095979209316,1
2025-11-06T20:47:41.657Z,auth-service-10,prod,INFO,2025-11-06T20:47:41.657Z INFO [auth-service-10] Opening database transaction; connection_id=1730,0.20244758252988893,1
2025-11-07T05:39:33.693Z,nginx-frontend-18,prod,INFO,2025-11-07T05:39:33.693Z INFO [nginx-frontend-18] Background job reindex completed in 390ms,0.20243009334990847,1
2025-11-13T11:26:14.396Z,auth-service-08,dev,INFO,2025-11-13T11:26:14.396Z INFO [auth-service-08] Cache hit for key=session:9789; ttl=1505s,0.20211077477349393,1
2025-11-11T02:26:15.111Z,nginx-frontend-06,prod,INFO,2025-11-11T02:26:15.111Z INFO [nginx-frontend-06] Background job report-generator completed in 363ms,0.20028242204832714,1
2025-11-07T15:53:48.523Z,auth-service-14,dev,INFO,2025-11-07T15:53:48.523Z INFO [auth-service-14] Cache hit for key=session:8773; ttl=1484s,0.19949856828495183,1
2025-11-08T14:37:45.855Z,payments-05,prod,INFO,2025-11-08T14:37:45.855Z INFO [payments-05] User 63004 authenticated successfully,0.19918432721240242,1
2025-11-09T21:01:54.462Z,auth-service-05,staging,INFO,2025-11-09T21:01:54.462Z INFO [auth-service-05] Opening database transaction; connection_id=4677,0.1985870999244298,1
2025-11-09T04:38:14.459Z,auth-service-11,prod,INFO,2025-11-09T04:38:14.459Z INFO [auth-service-11] Loaded config from /etc/config/db.yml,0.19755456130507654,2
2025-11-07T10:03:41.506Z,orders-12,staging,INFO,2025-11-07T10:03:41.506Z INFO [orders-12] Started request POST /login from 10.0.3.39 in 103ms,0.19752522461607736,1
2025-11-07T21:33:04.196Z,auth-service-06,prod,INFO,"2025-11-07T21:33:04.196Z INFO [auth-service-06] Health check passed: ready=true, status=200",0.19686018444314868,1
2025-11-07T07:26:46.502Z,auth-service-03,prod,INFO,"2025-11-07T07:26:46.502Z INFO [auth-service-03] Health check passed: ready=true, status=200",0.19682656008421884,1
2025-11-13T10:28:45.697Z,auth-service-20,prod,INFO,2025-11-13T10:28:45.697Z INFO [auth-service-20] Started request POST /api/v1/orders from 10.0.4.14 in 386ms,0.1949915501873175,1
2025-11-09T12:46:42.377Z,nginx-frontend-17,dev,INFO,"2025-11-09T12:46:42.377Z INFO [nginx-frontend-17] Health check passed: ready=true, status=200",0.19497180433895267,1
2025-11-12T05:28:33.883Z,orders-04,dev,INFO,2025-11-12T05:28:33.883Z INFO [orders-04] Loaded config from /etc/config/env.yml,0.19477220202033874,1
2025-11-11T03:45:03.118Z,backend-api-15,staging,INFO,2025-11-11T03:45:03.118Z INFO [backend-api-15] User 40783 authenticated successfully,0.19470912813899044,1
2025-11-09T04:07:36.770Z,auth-service-09,prod,INFO,2025-11-09T04:07:36.770Z INFO [auth-service-09] User 10268 authenticated successfully,0.19439567690037574,1
2025-11-09T18:13:23.442Z,auth-service-06,dev,INFO,2025-11-09T18:13:23.442Z INFO [auth-service-06] Cache hit for key=session:4304; ttl=60s,0.1941807292367469,1
2025-11-10T09:46:56.645Z,nginx-frontend-11,dev,INFO,2025-11-10T09:46:56.645Z INFO [nginx-frontend-11] Background job reindex completed in 258ms,0.19292692428228786,1
2025-11-09T01:27:11.398Z,backend-api-16,staging,INFO,2025-11-09T01:27:11.398Z INFO [backend-api-16] Background job report-generator completed in 422ms,0.1928756979099583,1
2025-11-06T03:42:33.682Z,auth-service-14,staging,INFO,2025-11-06T03:42:33.682Z INFO [auth-service-14] Cache hit for key=session:8763; ttl=2418s,0.18976352654081785,1
